id,article_id,article_name,number_requested,created_at,article_type,language,original_article_id,news_blob_uri
567,bdc9b973-0784-4a3a-8b0b-a58c8af5bddd,Advice Line with Tariq Farid of Edible Arrangements,1,2025-11-07 15:45:13.724734,Business and Investment,en,,news/bdc9b973-0784-4a3a-8b0b-a58c8af5bddd.zip
568,901cebe8-3106-451e-91be-f7a16091aa82,Advice Line with Tariq Farid of Edible Arrangements,1,2025-11-07 15:45:58.046133,Business and Investment,en,,news/901cebe8-3106-451e-91be-f7a16091aa82.zip
569,9d8ec482-4f3a-454a-86b9-2da13d8831bb,Advice Line with Tariq Farid of Edible Arrangements,1,2025-11-07 15:46:16.75977,Business and Investment,en,,news/9d8ec482-4f3a-454a-86b9-2da13d8831bb.zip
571,e548d641-b415-4a00-8c9b-4cee4dab0545,Advice Line with Tariq Farid of Edible Arrangements,1,2025-11-07 16:08:02.926508,Business and Investment,en,,news/e548d641-b415-4a00-8c9b-4cee4dab0545.zip
572,faf2bda6-d963-474d-a6c7-a6316a51c847,Advice Line with Tariq Farid of Edible Arrangements,1,2025-11-07 16:13:43.379448,Business and Investment,en,,news/faf2bda6-d963-474d-a6c7-a6316a51c847.zip
573,d7c9fa90-29df-42dd-9024-d3285858d2a2,Magnolia: Chip & Joanna Gaines. From House Flipping to Household Name,1,2025-11-07 16:15:56.954731,Lifestyle and Entertainment,en,,news/d7c9fa90-29df-42dd-9024-d3285858d2a2.zip
714,5b20470a-ea10-47fe-b985-459957b01cc6,A New Way to Think: Roger Martin,1,2025-11-20 16:57:06.69267,Business and Investment,en,,news/5b20470a-ea10-47fe-b985-459957b01cc6.zip
577,ee2cf4a2-1e72-4739-93a2-c3636293847c,Baseball's Magic Mud: Superstition or Science? (10/20/25),1,2025-11-07 16:16:32.921018,Lifestyle and Entertainment,en,,news/ee2cf4a2-1e72-4739-93a2-c3636293847c.zip
751,674d8297-216d-4c9f-887a-06b9a7c63266,Advice Line with Anthony Casalena of Squarespace,1,2025-11-20 18:25:54.353791,Technology,en,,news/674d8297-216d-4c9f-887a-06b9a7c63266.zip
580,a9b65f67-ab84-4207-b260-73842e3d599c,What’s the most fascinating local legend or folktale from your hometown,1,2025-11-07 16:17:04.039669,Technology,en,,news/a9b65f67-ab84-4207-b260-73842e3d599c.zip
758,79cb040a-f295-465c-a486-75a1d60dcb92,"A Podcast Turducken: With Wow in the World, Terrestrials and Circle Round (11/17/25)",1,2025-11-20 18:34:54.135918,Technology,en,,news/79cb040a-f295-465c-a486-75a1d60dcb92.zip
759,e5c71a3f-ff95-4cb7-92b3-7be3374de8c2,"A Podcast Turducken: With Wow in the World, Terrestrials and Circle Round (11/17/25)",1,2025-11-20 18:35:00.599313,Technology,en,,news/e5c71a3f-ff95-4cb7-92b3-7be3374de8c2.zip
767,efdaf58a-079b-4c4a-baef-485d16e6cfd0,ARTICLE: Financial data by submitting this form,1,2025-11-20 18:45:23.001004,Technology,en,,news/efdaf58a-079b-4c4a-baef-485d16e6cfd0.zip
791,4e90a72f-f260-41dc-b83b-d8674f7c14b9,ARTICLE: The Boston Globe by ICE in Revere; Brazil native came to US as a child Bruna Ferreira,1,2025-11-27 01:12:32.260753,News and Politics,en,,news/4e90a72f-f260-41dc-b83b-d8674f7c14b9.zip
871,cc0d9f41-59a2-4684-a9af-b6126624c2cc,Advice Line with Anthony Casalena of Squarespace,1,2025-12-05 18:03:54.045422,Technology,en,,news/cc0d9f41-59a2-4684-a9af-b6126624c2cc.zip
581,2d10f1bd-8dd4-4959-8b1a-ed82da4ca51c,What’s the most fascinating local legend or folktale from your hometown,1,2025-11-07 16:17:14.156563,Technology,en,,news/2d10f1bd-8dd4-4959-8b1a-ed82da4ca51c.zip
582,fd6f18e4-4759-492b-939f-9030753330b8,"He would tell them how glad he was they’d called, then ask them to help him decide on something",1,2025-11-07 16:17:24.77909,Technology,en,,news/fd6f18e4-4759-492b-939f-9030753330b8.zip
583,f5bdcc8d-55e3-403d-8536-790704ba6806,What was your worst experience being desperate to pee during a formal event,1,2025-11-07 16:17:34.390335,Technology,en,,news/f5bdcc8d-55e3-403d-8536-790704ba6806.zip
585,c599b5bb-9c2f-41d0-a39a-470196826283,Advice Line with Tariq Farid of Edible Arrangements,1,2025-11-07 16:24:25.034821,Business and Investment,en,,news/c599b5bb-9c2f-41d0-a39a-470196826283.zip
586,02f68920-5a7a-44a6-94d9-b7751ffa3d48,Spotify Episode - Content Expansion Test (FIXED),1,2025-11-07 19:21:10.396351,Business and Investment,en,,news/02f68920-5a7a-44a6-94d9-b7751ffa3d48.zip
587,6689d232-3cac-4fca-99e5-b09e4aba0ed5,"‘He loved the city’: Thousands gather to say goodbye to former Mayor Setti Warren On Thursday, thousands of people—city officials, legislators, members of Congress and everyday Newtonians alike—stood in a line that stretched through two floors of City Hal",1,2025-11-08 17:25:38.211252,News and Politics,en,,news/6689d232-3cac-4fca-99e5-b09e4aba0ed5.zip
588,5d3326a0-e806-4a33-87e6-219e0f158842,ARTICLE: 'He loved the city': Thousands gather to say goodbye to former Mayor Setti Warren - Newton Beacon by Bryan McGonigle On Thursday,1,2025-11-08 17:25:45.352828,News and Politics,en,,news/5d3326a0-e806-4a33-87e6-219e0f158842.zip
589,5c7392f8-6bb4-4880-9aaf-3eb7939ea156,"Courtesy photo Share This Story On: Get story alerts twice a week: * indicates required Email Address * First Name * Last Name * Related Posts ‘He loved the city’: Thousands gather to say goodbye to former Mayor Setti Warren November 6, 2025 In Brief: Coo",1,2025-11-08 17:25:54.497939,News and Politics,en,,news/5c7392f8-6bb4-4880-9aaf-3eb7939ea156.zip
46,22372129-cec1-4cc8-a773-21cad3314470,"",1,2025-08-14 03:50:36.723491,Others,en,,news/22372129-cec1-4cc8-a773-21cad3314470.zip
590,1bd62946-a087-481c-9a38-42c3407adc57,"ARTICLE: Analysis: The numbers show Newton is with Marc Laredo, against the NTA - Newton Beacon by Bryan McGonigle Marc Laredo is mayor-elect",1,2025-11-08 17:26:03.136082,News and Politics,en,,news/1bd62946-a087-481c-9a38-42c3407adc57.zip
592,d877d78f-265a-4455-a47b-6d99ea667186,"ARTICLE: In Brief: Cooper Center, jazz and trees - Newton Beacon by many but subconsciously appreciated by all.” The Gingersnaps Band",1,2025-11-08 17:26:20.509524,News and Politics,en,,news/d877d78f-265a-4455-a47b-6d99ea667186.zip
593,e5d9b6cc-65d0-4702-8f54-41b1d11bf830,ARTICLE: Five things to do in Newton this weekend - Newton Beacon by Bryan McGonigle Many in Newton could use some post-election fun and stress relief. Newton has you covered. The Newton Free Library is looking good for 150 years old,1,2025-11-08 17:26:29.096447,News and Politics,en,,news/e5d9b6cc-65d0-4702-8f54-41b1d11bf830.zip
594,3a4a3262-2225-4433-94aa-3c61e2047b19,ARTICLE: Letter to the Editor: Newton lost this election - Newton Beacon by Chaimanis ‘extreme’ talk October 27,1,2025-11-08 17:26:37.199502,Education and Learning,en,,news/3a4a3262-2225-4433-94aa-3c61e2047b19.zip
605,a00f8ddd-03ce-4f27-9b68-f5e3401dd0c6,State of emergency lifted in Amherst following apartment fire that displaced more than 230 residents Siege of Boston 250 years ago is mostly forgotten but may have been city’s most challenging time Mamdani’s victory inspires ‘hope’ among New England Musli,1,2025-11-10 06:20:11.494274,News and Politics,en,,news/a00f8ddd-03ce-4f27-9b68-f5e3401dd0c6.zip
606,45b703bf-f2ea-4a9a-a8ce-806a5af2e9cc,ARTICLE: Lightweight Cotton by submitting your email you agree to receive recurring automated marketing messages from SKIMS. View Terms & Privacy Text SKIMS to 68805 to never miss a drop! By texting SKIMS to 68805,1,2025-11-10 06:20:18.950789,Technology,en,,news/45b703bf-f2ea-4a9a-a8ce-806a5af2e9cc.zip
607,e923bb50-0bf9-4441-a769-6f858f2c2624,ARTICLE: The Boston Globe by Alex Speier Had Trevor Story exercised his right this offseason to opt out of his six-year,1,2025-11-10 06:20:23.746927,Technology,en,,news/e923bb50-0bf9-4441-a769-6f858f2c2624.zip
648,cc45ba16-26bc-47ae-9366-ad17c7fe35c5,Advice Line with John Zimmer of Lyft,1,2025-11-13 17:36:03.328516,Business and Investment,en,,news/cc45ba16-26bc-47ae-9366-ad17c7fe35c5.zip
717,196ce5f6-8f3d-477f-9ab3-23a3ccf2cc9f,Advice Line with John Zimmer of Lyft,1,2025-11-20 17:43:21.265934,Business and Investment,en,,news/196ce5f6-8f3d-477f-9ab3-23a3ccf2cc9f.zip
737,035cd1f5-743c-4d7e-af6b-7b4862839419,Advice Line with John Zimmer of Lyft,1,2025-11-20 18:18:15.652196,Business and Investment,en,,news/035cd1f5-743c-4d7e-af6b-7b4862839419.zip
757,d0e7ddde-a125-4281-bd4e-423db8f73eec,"From that tiny goal came Gymshark-a brand that now generates hundreds of millions in revenue, has a global community of athletes and creators, and has turned Ben into a 33-year-old founder running a multi-billion dollar business by choosing community over",1,2025-11-20 18:34:47.269945,Business and Investment,en,,news/d0e7ddde-a125-4281-bd4e-423db8f73eec.zip
610,f99dc1bf-c034-41a5-840a-2e895037f30a,ARTICLE: Lightweight Cotton by submitting your email you agree to receive recurring automated marketing messages from SKIMS. View Terms & Privacy Text SKIMS to 68805 to never miss a drop! By texting SKIMS to 68805,1,2025-11-10 06:21:35.235084,Technology,en,,news/f99dc1bf-c034-41a5-840a-2e895037f30a.zip
611,0213c2f2-95a4-4b8d-b0d1-c2a0b3fff920,ARTICLE: The Boston Globe by Alex Speier Had Trevor Story exercised his right this offseason to opt out of his six-year,1,2025-11-10 06:21:39.917074,Technology,en,,news/0213c2f2-95a4-4b8d-b0d1-c2a0b3fff920.zip
612,73fe0969-2484-41fe-a0fe-23c3eb68ab35,ARTICLE: The Boston Globe by ICE on Thursday after Zapata lost consciousness. Immigration Unmasked Newsletter: The less-visible ripple effects of Trump’s deportation policy ‘It’s a total mess,1,2025-11-10 06:21:46.579913,News and Politics,en,,news/73fe0969-2484-41fe-a0fe-23c3eb68ab35.zip
613,38d5e7d0-2d97-4bab-8dc2-ed4f8f3f4863,"JoNel Aleccia/Associated Press Medicare coverage: limited eligibility and uncertain access Medicare, the government-run health insurance for seniors, doesn’t cover GLP-1s for weight loss, with an exception for people who also have conditions like heart pr",1,2025-11-10 22:10:31.562131,News and Politics,en,,news/38d5e7d0-2d97-4bab-8dc2-ed4f8f3f4863.zip
614,996d9749-a934-42c9-aa32-34530df77655,ARTICLE: Senate takes first step toward ending the government shutdown by the Trump administration since the shutdown began on Oct. 1 and would ensure that federal workers receive back pay. Senate Majority Leader John Thune quickly endorsed the deal and c,1,2025-11-10 22:10:40.986688,News and Politics,en,,news/996d9749-a934-42c9-aa32-34530df77655.zip
616,4142d89b-b3f2-4d7f-97dd-032f3ce1186b,ARTICLE: Disney signs Boston-based DraftKings as ESPN’s new sports-betting partner by others to crack the business,1,2025-11-10 22:11:00.595823,Lifestyle and Entertainment,en,,news/4142d89b-b3f2-4d7f-97dd-032f3ce1186b.zip
617,85fd2b45-c517-44e5-a877-a45a53a11fc8,"ARTICLE: Boston judge, warning of ‘existential threat’ to democracy in searing essay, resigns by Wolf",1,2025-11-10 22:11:06.785916,News and Politics,en,,news/85fd2b45-c517-44e5-a877-a45a53a11fc8.zip
618,e9c105b6-6271-4104-8564-b7dfa15c411d,"Investigations Obituaries Death Notices Games & Puzzles Align Crossword Mini Crossword KenKen Sudoku Word Flower Business Technology Economy Housing Real Estate Biotech The Fine Print Bold Types Politics Money, Power, Inequality Climate Spotlight Opinion ",1,2025-11-10 22:11:16.171064,Lifestyle and Entertainment,en,,news/e9c105b6-6271-4104-8564-b7dfa15c411d.zip
619,948e1fec-a7e7-4125-bfaf-cfef5d0fc453,"Some of the online ads you are served may be based on the content of the page you’re visiting, some may be based on registration information you provide, and other ads may be customized based on predictions about your interests generated from your visits ",1,2025-11-10 22:11:21.515483,Technology,en,,news/948e1fec-a7e7-4125-bfaf-cfef5d0fc453.zip
620,9e6fcaec-58d4-4d94-9225-e412c492fd0a,"ARTICLE: In Trump’s Bizarro World, kneecapping Harvard will make America great again by Mass General Brigham",1,2025-11-10 22:11:27.013212,Technology,en,,news/9e6fcaec-58d4-4d94-9225-e412c492fd0a.zip
621,a6725c3a-a7cf-4e32-adea-4668dab70a17,"reach temporary deal to keep Roger Williams, Fatima hospitals open by Nov. 18. If the hospitals close",1,2025-11-10 22:11:36.862229,Education and Learning,en,,news/a6725c3a-a7cf-4e32-adea-4668dab70a17.zip
622,6cc8748b-d79a-498b-9c5f-4c6356ba4b28,CONTENT: We can't find that page It looks like you're trying to reach a page that was built by Mailchimp but is no longer active by Mailchimp but is no longer active. Want to know more about us? Visit mailchimp.com,1,2025-11-10 23:06:26.042913,Technology,en,,news/6cc8748b-d79a-498b-9c5f-4c6356ba4b28.zip
624,d6411882-40c1-443f-bcda-7e478f6b1fde,ARTICLE: Privacy Policy | The Boston Globe by the Boston Globe or our affiliates),1,2025-11-12 03:29:11.363918,Technology,en,,news/d6411882-40c1-443f-bcda-7e478f6b1fde.zip
625,ce5492d3-7c36-4b2c-9513-be47bfd50b8e,ARTICLE: ‘It blew me away’: Skyrocketing veterinary bills are hitting Massachusetts pet parents hard by car to their native Monterrey,1,2025-11-12 03:29:20.263811,News and Politics,en,,news/ce5492d3-7c36-4b2c-9513-be47bfd50b8e.zip
626,ae1c01bd-59ba-4c8a-a9a2-2eb5d4baa811,ARTICLE: Senate takes first step toward ending the government shutdown by the Trump administration since the shutdown began on Oct. 1 and would ensure that federal workers receive back pay. Senate Majority Leader John Thune quickly endorsed the deal and c,1,2025-11-12 03:29:29.261599,News and Politics,en,,news/ae1c01bd-59ba-4c8a-a9a2-2eb5d4baa811.zip
627,f469c3b9-92b4-4c4a-a237-27a249b51aab,’ How a Harvard media lab allegedly serves as a side door into the US for well-heeled Chinese students by using digital and virtual reality tools to transport audiences to northwestern China. It was an esoteric proposal,1,2025-11-12 03:29:37.844232,Education and Learning,en,,news/f469c3b9-92b4-4c4a-a237-27a249b51aab.zip
628,61f74206-73bd-4e34-8382-fb54f6df5bfb,ARTICLE: Disney signs Boston-based DraftKings as ESPN’s new sports-betting partner by others to crack the business,1,2025-11-12 03:29:47.556181,Lifestyle and Entertainment,en,,news/61f74206-73bd-4e34-8382-fb54f6df5bfb.zip
629,2edd94f0-a864-49c4-9a54-b1277b9b21e7,"CONTENT: November 11, 2025 Read online Immigration Unmasked: Our new weekly immigration by wind chills. These maps show how cold it’s about to get . Write to us at startingpoint@globe.com . To subscribe",1,2025-11-12 05:06:28.089781,News and Politics,en,,news/2edd94f0-a864-49c4-9a54-b1277b9b21e7.zip
631,851afbc5-8f5a-4297-b809-f7269a4a1190,"SNAP recipients: ‘Forget the noise’ from Washington, buy groceries by President Trump’s administration to claw back any released funds. “Forget the noise that you are hearing from Donald Trump. Forget the noise about further appeals to the Supreme Court",1,2025-11-12 05:06:43.685845,News and Politics,en,,news/851afbc5-8f5a-4297-b809-f7269a4a1190.zip
650,baf6a919-f30f-472d-b9ae-8388e5327664,A New Way to Think: Roger Martin,1,2025-11-13 17:37:50.478582,Business and Investment,en,,news/baf6a919-f30f-472d-b9ae-8388e5327664.zip
729,490af082-b5eb-4d57-a454-f0de4e5e34e2,A New Way to Think: Roger Martin,1,2025-11-20 18:09:12.0139,Business and Investment,en,,news/490af082-b5eb-4d57-a454-f0de4e5e34e2.zip
760,c6705f4b-3971-4a4e-be6f-3d9284e250f3,Gymshark: Ben Francis. From pizza delivery to billion-dollar fitness brand.,1,2025-11-20 18:35:59.054446,Lifestyle and Entertainment,en,,news/c6705f4b-3971-4a4e-be6f-3d9284e250f3.zip
633,d4229579-a26a-4ea5-af92-0ac7a072c2b6,ARTICLE: Ex-Stoughton deputy police chief returns to familiar defense in Birchmore case: ‘blame the victim’ by people accused of sexual misconduct,1,2025-11-12 05:06:58.245292,News and Politics,en,,news/d4229579-a26a-4ea5-af92-0ac7a072c2b6.zip
634,efa4d301-3e35-4694-b802-035b74c8c6ea,CONTENT: A federal judge in Maine Monday ordered the release of a woman from Ecuador whose violent arrest by ICE agents in Fitchburg last week in front of her husband and toddler was captured on video that went viral by ICE,1,2025-11-12 05:07:01.620408,News and Politics,en,,news/efa4d301-3e35-4694-b802-035b74c8c6ea.zip
636,3275f9c5-41e3-4944-b96c-e797d871a03b,It’s just the latest chapter in the career of this modern conman by phone. Advertisement It was not. Dutail,1,2025-11-12 05:07:12.080238,News and Politics,en,,news/3275f9c5-41e3-4944-b96c-e797d871a03b.zip
637,d49b844c-5f5d-446d-9431-3344f5ad576c,ARTICLE: Why dozens of local police agencies in New England are patrolling the northern border by US Border Patrol station to clock in for a very different shift: patrolling the Canadian border on behalf of the federal government. Depending on the agency’,1,2025-11-12 05:07:20.804562,News and Politics,en,,news/d49b844c-5f5d-446d-9431-3344f5ad576c.zip
638,d6f110a5-3480-4f7e-a890-2b9e24126f29,"Some of the online ads you are served may be based on the content of the page you’re visiting, some may be based on registration information you provide, and other ads may be customized based on predictions about your interests generated from your visits ",1,2025-11-13 03:55:26.691428,Technology,en,,news/d6f110a5-3480-4f7e-a890-2b9e24126f29.zip
639,f7d023d7-f2e1-4788-9528-bff5395c59e2,ARTICLE: What Trump’s GLP-1 deal means for the many Massachusetts residents who use weight-loss drugs by her employer,1,2025-11-13 03:55:31.654712,Education and Learning,en,,news/f7d023d7-f2e1-4788-9528-bff5395c59e2.zip
640,4d27eb01-f20b-442d-ad2d-f38b963dd882,ARTICLE: Senate takes first step toward ending the government shutdown by the Trump administration since the shutdown began on Oct. 1 and would ensure that federal workers receive back pay. Senate Majority Leader John Thune quickly endorsed the deal and c,1,2025-11-13 03:55:40.718836,News and Politics,en,,news/4d27eb01-f20b-442d-ad2d-f38b963dd882.zip
641,28836fe5-e068-4771-9afb-7c4de8425e80,ARTICLE: Boston Globe Media Terms of Service by all of the terms and conditions of these Terms of Service between you and Boston Globe Media Partners,1,2025-11-13 03:55:49.318912,News and Politics,en,,news/28836fe5-e068-4771-9afb-7c4de8425e80.zip
642,f5a50257-978d-4ed9-8b8b-32e1cb50c57a,"ARTICLE: To host the World Cup next year, Boston needs at least $100 million by the return of Sail Boston’s Tall Ships July 11-16 . To ensure that Massachusetts celebrates in grand fashion — after all",1,2025-11-13 03:55:58.94225,Lifestyle and Entertainment,en,,news/f5a50257-978d-4ed9-8b8b-32e1cb50c57a.zip
644,b7026e86-aef8-48e1-9bc2-37aba9524aa3,ARTICLE: The Boston Globe by a Republican-led committee show Epstein corresponded with Larry Summers,1,2025-11-13 17:22:34.048253,News and Politics,en,,news/b7026e86-aef8-48e1-9bc2-37aba9524aa3.zip
645,2e8403ff-a561-43a9-ad71-ad75262cef45,"ARTICLE: Harvard students think it’s unfair ‘when they work hard and don’t get an A,’ internal report says by online instruction during the pandemic",1,2025-11-13 17:22:44.424565,Education and Learning,en,,news/2e8403ff-a561-43a9-ad71-ad75262cef45.zip
646,24cac49b-6754-477d-8916-85489dea905e,ARTICLE: Privacy Policy | The Boston Globe by the Boston Globe or our affiliates),1,2025-11-13 17:22:53.439116,Technology,en,,news/24cac49b-6754-477d-8916-85489dea905e.zip
647,7f2b6ae4-f7f4-4f08-a8e4-93e6a444c487,Magnolia: Chip & Joanna Gaines. From House Flipping to Household Name,1,2025-11-13 17:35:08.087485,Lifestyle and Entertainment,en,,news/7f2b6ae4-f7f4-4f08-a8e4-93e6a444c487.zip
649,91ce8eea-b4fb-443e-9ca9-63e24ac9c813,Regina Spektor: From Temping as a Receptionist to Your Favorite Artist's Favorite Artist,1,2025-11-13 17:36:58.019295,Lifestyle and Entertainment,en,,news/91ce8eea-b4fb-443e-9ca9-63e24ac9c813.zip
651,cfb1c791-fd3d-4d12-9032-c6dc09e6b7e0,"CONTENT: November 13, 2025 Read online Immigration Unmasked: Our new weekly immigration by . After the Globe chronicled serious lapses at group homes for Massachusetts youth in state care",1,2025-11-13 17:54:45.659403,News and Politics,en,,news/cfb1c791-fd3d-4d12-9032-c6dc09e6b7e0.zip
